사고번호,발생년월,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령대,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령대,피해운전자 상해정도
2014020500100004,2014년 2월,수요일,서울특별시 광진구 화양동,경상사고,0,0,3,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,승용,남,13-20세,경상
2014020500100106,2014년 2월,수요일,서울특별시 광진구 광장동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,31-40세,상해없음,보행자,여,31-40세,경상
2014020500100304,2014년 2월,수요일,서울특별시 광진구 자양동,경상사고,0,0,2,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,41-50세,상해없음,승용,여,31-40세,경상
2014020600100204,2014년 2월,목요일,서울특별시 광진구 광장동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승용,남,41-50세,상해없음,보행자,남,65세 이상,중상
2014020600100351,2014년 2월,목요일,서울특별시 광진구 자양동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 횡단보도상,자전거,남,65세 이상,중상,보행자,여,51-60세,상해없음
2014020600100395,2014년 2월,목요일,서울특별시 광진구 광장동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,31-40세,상해없음,승용,남,41-50세,경상
2014020700100032,2014년 2월,금요일,서울특별시 광진구 자양동,중상사고,0,1,0,1,차대차 - 추돌,차로위반,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,승용,남,51-60세,부상신고
2014020700100039,2014년 2월,금요일,서울특별시 광진구 구의동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,41-50세,상해없음,승용,남,51-60세,경상
2014020700100136,2014년 2월,금요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,61-64세,상해없음,원동기,남,41-50세,경상
2014020700100137,2014년 2월,금요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,기타,단일로 - 기타,화물,남,51-60세,경상,승용,여,31-40세,상해없음
2014020700100287,2014년 2월,금요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,21-30세,상해없음,승용,남,51-60세,경상
2014020800100339,2014년 2월,토요일,서울특별시 광진구 광장동,중상사고,0,1,0,0,차대차 - 충돌,중앙선침범,습기,눈,교차로 - 교차로부근,승용,남,61-64세,상해없음,원동기,남,51-60세,중상
2014020800100368,2014년 2월,토요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,적설,눈,교차로 - 교차로안,승용,남,41-50세,상해없음,승용,남,41-50세,경상
2014021000100025,2014년 2월,월요일,서울특별시 광진구 자양동,중상사고,0,1,1,0,차대차 - 기타,안전거리미확보,습기,비,단일로 - 교량,승용,남,65세 이상,상해없음,승용,남,41-50세,경상
2014021000100376,2014년 2월,월요일,서울특별시 광진구 구의동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,보행자,여,65세 이상,중상
2014021000100487,2014년 2월,월요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,자전거,여,21-30세,경상
2014021000100569,2014년 2월,월요일,서울특별시 광진구 군자동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,51-60세,상해없음,승용,남,31-40세,상해없음
2014021100100232,2014년 2월,화요일,서울특별시 광진구 자양동,중상사고,0,1,0,0,차량단독 - 전도전복,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,41-50세,상해없음,,,,
2014021100100309,2014년 2월,화요일,서울특별시 광진구 중곡동,중상사고,0,2,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,보행자,여,31-40세,중상
2014021200100015,2014년 2월,수요일,서울특별시 광진구 자양동,중상사고,0,1,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,승용,남,41-50세,중상
2014021200100335,2014년 2월,수요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승합,남,41-50세,상해없음,보행자,여,21-30세,경상
2014021300100079,2014년 2월,목요일,서울특별시 광진구 자양동,중상사고,0,2,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,51-60세,중상,승용,남,51-60세,경상
2014021300100394,2014년 2월,목요일,서울특별시 광진구 광장동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,41-50세,상해없음,자전거,남,41-50세,경상
2014021300100472,2014년 2월,목요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,자전거,남,41-50세,상해없음,보행자,여,51-60세,경상
2014021300100536,2014년 2월,목요일,서울특별시 광진구 능동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,21-30세,상해없음,보행자,여,21-30세,중상
2014021400100057,2014년 2월,금요일,서울특별시 광진구 광장동,경상사고,0,0,2,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,승용,남,61-64세,경상
2014021400100109,2014년 2월,금요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 횡단보도부근,승용,남,41-50세,상해없음,원동기,남,51-60세,경상
2014021400100355,2014년 2월,금요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 횡단보도상,승용,남,31-40세,상해없음,보행자,남,31-40세,경상
2014021400100356,2014년 2월,금요일,서울특별시 광진구 중곡동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,41-50세,상해없음,원동기,남,13-20세,중상
2.01402E+15,2014년 2월,금요일,서울특별시 광진구 구의동,중상사고,0,1,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 횡단보도상,승용,남,51-60세,상해없음,보행자,남,21-30세,중상
2014021400100511,2014년 2월,금요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,자전거,남,21-30세,경상
2014021400100549,2014년 2월,금요일,서울특별시 광진구 구의동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,보행자,남,51-60세,중상
2014021500100025,2014년 2월,토요일,서울특별시 광진구 자양동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 횡단보도상,승용,남,21-30세,상해없음,보행자,여,13-20세,중상
2014021500100026,2014년 2월,토요일,서울특별시 광진구 구의동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,51-60세,상해없음,승용,남,51-60세,경상
2014021500100098,2014년 2월,토요일,서울특별시 광진구 중곡동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,보행자,여,65세 이상,중상
2.01402E+15,2014년 2월,토요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,원동기,남,13-20세,경상
2014021500100531,2014년 2월,토요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,승용,남,65세 이상,경상
2.01402E+15,2014년 2월,일요일,서울특별시 광진구 화양동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,승용,남,51-60세,상해없음
2014021600100256,2014년 2월,일요일,서울특별시 광진구 구의동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,승용,남,51-60세,경상
2014021700100118,2014년 2월,월요일,서울특별시 광진구 광장동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,승용,여,41-50세,경상
2014021700100265,2014년 2월,월요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,51-60세,기타불명,보행자,남,12세 이하,경상
2014021700100402,2014년 2월,월요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,보행자,남,31-40세,경상
2014021800100059,2014년 2월,화요일,서울특별시 광진구 구의동,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,기타불명,기타불명,기타불명,기타불명,보행자,여,65세 이상,부상신고
2014021900100114,2014년 2월,수요일,서울특별시 광진구 중곡동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,31-40세,상해없음,승용,남,61-64세,경상
2.01402E+15,2014년 2월,수요일,서울특별시 광진구 군자동,부상신고사고,0,0,0,1,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,원동기,남,20세 이하,부상신고,승용,남,41-50세,상해없음
2014021900100365,2014년 2월,수요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,기타,맑음,교차로 - 교차로부근,화물,남,31-40세,상해없음,보행자,여,31-40세,경상
2014022000100004,2014년 2월,목요일,서울특별시 광진구 자양동,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,원동기,남,41-50세,경상,승용,남,21-30세,경상
2014022000100283,2014년 2월,목요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,이륜,남,41-50세,경상
2.01402E+15,2014년 2월,목요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 충돌,신호위반,기타,맑음,단일로 - 기타,승용,남,51-60세,상해없음,자전거,남,41-50세,경상
2014022100100052,2014년 2월,금요일,서울특별시 광진구 광장동,중상사고,0,2,0,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,61-64세,중상,승용,남,51-60세,중상
2014022100100082,2014년 2월,금요일,서울특별시 광진구 군자동,중상사고,0,1,1,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 기타,이륜,남,51-60세,중상,승용,여,13-20세,경상
2014022100100228,2014년 2월,금요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,51-60세,기타불명,승용,남,51-60세,경상
2014022100100387,2014년 2월,금요일,서울특별시 광진구 구의동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,승용,남,51-60세,상해없음
2014022200100051,2014년 2월,토요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대사람 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,승용,남,51-60세,상해없음,보행자,남,51-60세,경상
2014022200100095,2014년 2월,토요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,보행자,여,21-30세,경상
2014022200100231,2014년 2월,토요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,41-50세,상해없음,승용,남,51-60세,경상
2014022300100054,2014년 2월,일요일,서울특별시 광진구 자양동,중상사고,0,1,3,1,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,21-30세,경상,승용,남,51-60세,중상
2.01402E+15,2014년 2월,일요일,서울특별시 광진구 광장동,부상신고사고,0,0,0,1,차대차 - 기타,신호위반,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,자전거,남,13-20세,부상신고
2014022300100339,2014년 2월,일요일,서울특별시 광진구 자양동,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 교량,원동기,남,21-30세,중상,,,,
2014022300100388,2014년 2월,일요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,승용,남,41-50세,경상
2014022400100344,2014년 2월,월요일,서울특별시 광진구 자양동,경상사고,0,0,2,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로부근,승용,여,41-50세,상해없음,자전거,여,31-40세,경상
2014022400100382,2014년 2월,월요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,원동기,남,21-30세,경상,승용,남,41-50세,상해없음
2014022400100422,2014년 2월,월요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,41-50세,상해없음,승용,남,31-40세,경상
2014022500100225,2014년 2월,화요일,서울특별시 광진구 중곡동,중상사고,0,1,0,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,31-40세,상해없음,자전거,남,61-64세,중상
