도로명,도로 종류,시작점_위도,시작점_경도,종료점_위도,종료점_경도,중앙점_위도,중앙점_경도,터널 여부,교량 여부,서비스 도로 여부,도로 ID,속도 제한,차선 수,일방통행 여부,교차로 여부
군자로,3차로,37.5545005,127.0754516,37.5543308,127.0751233,37.55441565,127.07528744999999,,,,37399478,,,,
군자로,주거지 도로,37.5545005,127.0754516,37.5541276,127.0757796,37.55431405,127.07561559999999,,,,381467556,,,,
군자로,3차로,37.5551337,127.0766019,37.5551647,127.0766473,37.5551492,127.0766246,,,,37399478,,,,
군자로,3차로,37.5551337,127.0766019,37.5545005,127.0754516,37.5548171,127.07602675,,,,37399478,,,,
능동로27길,주거지 도로,37.5551337,127.0766019,37.5547954,127.0766314,37.55496455,127.07661665,,,,381467532,,,,
군자로,3차로,37.5558904,127.0774511,37.5568273,127.0782204,37.55635885,127.07783575,,,,37399478,,,,
능동로31길,주거지 도로,37.5558904,127.0774511,37.5557026,127.0779098,37.5557965,127.07768045,,,,381467565,,,,
능동로31길,주거지 도로,37.5558904,127.0774511,37.5560665,127.077013,37.55597845,127.07723204999999,,,,381467571,,,,
군자로,3차로,37.5558904,127.0774511,37.5552417,127.0767446,37.55556605,127.07709785,,,,37399478,,,,
군자로,3차로,37.5568273,127.0782204,37.5573055,127.07862,37.5570664,127.07842020000001,,,,37399478,,,,
군자로,3차로,37.5568273,127.0782204,37.5558904,127.0774511,37.55635885,127.07783575,,,,37399478,,,,
능동로35길,주거지 도로,37.5568273,127.0782204,37.5567059,127.0785337,37.5567666,127.07837705,,,,416819990,,,,
능동로35길,주거지 도로,37.5568273,127.0782204,37.5570836,127.0775605,37.556955450000004,127.07789045000001,,,,416819990,,,,
능동로,2차로,37.5435909,127.0722839,37.5432041,127.0721084,37.5433975,127.07219615,,,,218837488,,3,True,
능동로16길,주거지 도로,37.5448913,127.0730313,37.5448718,127.0731053,37.54488155,127.07306829999999,,,,175320319,,,,
,2차로,37.5448913,127.0730313,37.5449259,127.0729103,37.5449086,127.07297080000001,,,,976906297,,,,
능동로,2차로,37.5448913,127.0730313,37.5449556,127.0730611,37.54492345,127.0730462,,,,976906298,,3,True,
,,37.5469283,127.0739955,37.546964,127.0738717,37.54694615,127.0739336,,,,396382761,,,,
,,37.5469283,127.0739955,37.5469025,127.074085,37.5469154,127.07404025,,,,396382761,,,,
능동로,2차로,37.5469283,127.0739955,37.5472339,127.0741928,37.5470811,127.07409415000001,,,,1221495341,,4,True,
능동로,2차로,37.551961,127.0766914,37.5517901,127.0766069,37.55187555,127.07664915000001,,,,396816938,,2,True,
능동로24길,2차로,37.551961,127.0766914,37.5519351,127.0767855,37.55194805,127.07673845,,,,976906307,,,,
능동로31길,주거지 도로,37.5554868,127.0784828,37.5555227,127.0783967,37.55550475,127.07843975,,,,381467565,,,,
능동로32길,2차로,37.5554868,127.0784828,37.5554482,127.078579,37.5554675,127.0785309,,,,976906313,,,,
능동로,2차로,37.5554868,127.0784828,37.5543607,127.0778798,37.55492375,127.07818130000001,,,,396816938,,2,True,
천호대로,주도로,37.5570888,127.0794562,37.5566093,127.0806118,37.55684905,127.080034,,,,944420346,,5,True,
능동로,2차로,37.5570888,127.0794562,37.5569301,127.0793004,37.55700945,127.0793783,,,,976906314,,,True,
능동로,2차로,37.5570888,127.0794562,37.5572285,127.0795353,37.557158650000005,127.07949575,,,,1149812477,,,,
뚝섬로,2차로,37.5324164,127.0853111,37.5324785,127.0854452,37.53244745000001,127.08537815,,,,37398872,,2,,
자양로,주도로,37.5324164,127.0853111,37.5322867,127.0854035,37.53235155,127.0853573,,,,1193259444,,3,True,
뚝섬로,2차로,37.5324164,127.0853111,37.5323342,127.0851255,37.5323753,127.08521830000001,,,,1193259445,40,3,,
뚝섬로59길,주거지 도로,37.53197,127.08432,37.5329344,127.0838836,37.5324522,127.0841018,,,,174699475,,,,
뚝섬로,2차로,37.53197,127.08432,37.5323342,127.0851255,37.532152100000005,127.08472275,,,,1193259445,40,3,,
뚝섬로,2차로,37.53197,127.08432,37.531834,127.0839859,37.531902,127.08415295,,,,1210200078,,,,
뚝섬로,2차로,37.53148,127.08173,37.53151,127.08145,37.531495,127.08159,,,,37400301,,,,
뚝섬로,주거지 도로,37.53148,127.08173,37.5320244,127.0818181,37.5317522,127.08177405,,,,174699445,,,,
뚝섬로,2차로,37.53148,127.08173,37.5314565,127.082504,37.53146825,127.082117,,,,"[1210200077, 37400301]",,3,,
뚝섬로,2차로,37.53151,127.08145,37.5316148,127.0810144,37.5315624,127.0812322,,,,37400301,,,,
뚝섬로,2차로,37.53151,127.08145,37.53148,127.08173,37.531495,127.08159,,,,37400301,,,,
뚝섬로,주거지 도로,37.53151,127.08145,37.5320664,127.0816087,37.531788199999994,127.08152935000001,,,,174699444,,,,
뚝섬로,2차로,37.5319949,127.079697,37.53224,127.0788928,37.53211745,127.07929490000001,,,,37400301,,,,
자양로13길,주거지 도로,37.5319949,127.079697,37.5323305,127.0798663,37.5321627,127.07978165,,,,85960685,,,,
뚝섬로,2차로,37.5319949,127.079697,37.5316148,127.0810144,37.53180485,127.0803557,,,,37400301,,,,
뚝섬로52길,주거지 도로,37.5319949,127.079697,37.5315827,127.0794906,37.5317888,127.0795938,,,,85960677,30,2,,
뚝섬로,2차로,37.53277,127.07714,37.5329396,127.0765639,37.532854799999996,127.07685194999999,,,,37400301,,,,
뚝섬로,2차로,37.53277,127.07714,37.5327141,127.0773208,37.532742049999996,127.07723039999999,,,,37400301,,,,
뚝섬로46길,주거지 도로,37.53277,127.07714,37.5322044,127.0768883,37.5324872,127.07701415,,,,172058992,,,,
뚝섬로45길,주거지 도로,37.53277,127.07714,37.5333023,127.0773916,37.53303615,127.07726579999999,,,,174699457,,,,
뚝섬로36길,주거지 도로,37.5343731,127.0716568,37.5336507,127.0713338,37.5340119,127.07149530000001,,,,172058990,,,True,
뚝섬로37길,주거지 도로,37.5343731,127.0716568,37.5346441,127.0717826,37.5345086,127.0717197,,,,174699451,,,,
뚝섬로,2차로,37.5343731,127.0716568,37.5347961,127.0701853,37.5345846,127.07092105000001,,,,482173984,,,,
뚝섬로,2차로,37.5343731,127.0716568,37.5341046,127.0725776,37.53423885,127.07211720000001,,,,482173984,,,,
뚝섬로33길,주거지 도로,37.53504,127.06933,37.5364687,127.0700048,37.535754350000005,127.0696674,,,,174699448,,,,
뚝섬로,2차로,37.53504,127.06933,37.5352244,127.0686884,37.5351322,127.0690092,,,,482173984,,,,
뚝섬로,2차로,37.53504,127.06933,37.5347961,127.0701853,37.53491805,127.06975765,,,,482173984,,,,
뚝섬로32길,주거지 도로,37.53556,127.06749,37.5354735,127.0674476,37.53551675,127.0674688,,,,179743245,,,,
뚝섬로31길,주거지 도로,37.53556,127.06749,37.5357226,127.0675707,37.535641299999995,127.06753035,,,,367553852,,,,
뚝섬로,2차로,37.53556,127.06749,37.5358208,127.0664736,37.5356904,127.06698180000001,,,,516723481,,,,
뚝섬로,2차로,37.53556,127.06749,37.5354236,127.0679852,37.5354918,127.0677376,,,,516723481,,,,
뚝섬로30길,주거지 도로,37.53605,127.06558,37.5355412,127.0661399,37.5357956,127.06585995,,,,179743243,,,,
뚝섬로25길,주거지 도로,37.53605,127.06558,37.5364704,127.0651649,37.5362602,127.06537245,,,,417328648,,,,
뚝섬로,2차로,37.53605,127.06558,37.5360892,127.0654219,37.536069600000005,127.06550095,,,,516723481,,,,
뚝섬로,2차로,37.53605,127.06558,37.5359728,127.0658809,37.53601140000001,127.06573044999999,,,,516723481,,,,
뚝섬로21길,주거지 도로,37.53696,127.06206,37.5370539,127.0621037,37.53700695,127.06208185,,,,367553856,,,,
뚝섬로22길,주거지 도로,37.53696,127.06206,37.5369103,127.0620278,37.536935150000005,127.06204389999999,,,,417365040,,,,
뚝섬로,2차로,37.53696,127.06206,37.5371323,127.0614305,37.53704615,127.06174525,,,,516723481,,,,
뚝섬로,2차로,37.53696,127.06206,37.5367674,127.0628065,37.5368637,127.06243325,,,,516723481,,,,
군자로,3차로,37.550617,127.0711233,37.5509124,127.0711826,37.5507647,127.07115295,,,,175357606,,,,
군자로11길,주거지 도로,37.550617,127.0711233,37.5508234,127.0705083,37.5507202,127.07081579999999,,,,381467396,,,,
군자로,3차로,37.550617,127.0711233,37.5497177,127.0709429,37.55016735,127.0710331,,,,175357606,,,,
면목로,주거지 도로,37.5559398,127.0758152,37.5559562,127.07576,37.555948,127.0757876,,,,381467519,,,,
면목로,3차로,37.5559398,127.0758152,37.5558341,127.0757613,37.55588695,127.07578824999999,,,,1149812479,,,,
면목로,3차로,37.5559398,127.0758152,37.5561186,127.0759022,37.5560292,127.0758587,,,,1149812479,,,,
천호대로104길,주거지 도로,37.5566563,127.076169,37.5566935,127.076128,37.556674900000004,127.07614849999999,,,,381467479,,,,
면목로6길,주거지 도로,37.5566563,127.076169,37.5566037,127.0762004,37.55663,127.0761847,,,,381467569,,,,
면목로,3차로,37.5566563,127.076169,37.5562153,127.0759494,37.5564358,127.0760592,,,,1149812479,,,,
면목로,3차로,37.5566563,127.076169,37.5570235,127.0763728,37.5568399,127.0762709,,,,1149812479,,,,
,,37.5579482,127.0768805,37.5579096,127.0769757,37.5579289,127.0769281,,,,473592392,,,,
,,37.5579482,127.0768805,37.5579884,127.0767819,37.5579683,127.0768312,,,,473592392,,,,
면목로,3차로,37.5579482,127.0768805,37.5576172,127.076699,37.557782700000004,127.07678975,,,,1149812479,,,,
면목로,3차로,37.5579482,127.0768805,37.5580747,127.0769544,37.558011449999995,127.07691745,,,,1149812479,,,,
면목로,3차로,37.56062,127.07836,37.5602605,127.0781637,37.56044025,127.07826185,,,,218790203,,,,
면목로,3차로,37.56062,127.07836,37.5607168,127.0784142,37.5606684,127.0783871,,,,218790203,,,,
능동로41길,주거지 도로,37.56062,127.07836,37.5603466,127.0790356,37.5604833,127.0786978,,,,380764198,,,,
면목로,3차로,37.56187,127.07906,37.5611204,127.0786402,37.561495199999996,127.0788501,,,,218790203,,,,
면목로,3차로,37.56187,127.07906,37.5626805,127.0794987,37.56227525,127.07927935000001,,,,218790203,,,,
동일로68길,주거지 도로,37.56187,127.07906,37.5621195,127.0783812,37.56199475,127.0787206,,,,380764178,,,True,
자양번영로,3차로,37.53441,127.07604,37.5348049,127.0761621,37.534607449999996,127.07610105,,,,37401581,30,4,,
자양번영로,3차로,37.53441,127.07604,37.5338156,127.0758633,37.5341128,127.07595165000001,,,,37401581,30,4,,
자양번영로8길,주거지 도로,37.53441,127.07604,37.5343124,127.0766482,37.5343612,127.0763441,,,,174699426,,,,
자양번영로,3차로,37.53699,127.0768,37.5373994,127.0769243,37.5371947,127.07686215000001,,,,37401581,30,4,,
자양번영로,3차로,37.53699,127.0768,37.5369192,127.0767797,37.5369546,127.07678985000001,,,,37401581,30,4,,
자양번영로12길,주거지 도로,37.53699,127.0768,37.5368802,127.0772711,37.5369351,127.07703555,,,,174699425,,,,
아차산로,2차로,37.541528,127.0970602,37.5413356,127.0965047,37.5414318,127.09678245,,,,37401796,,,,
아차산로,2차로,37.541528,127.0970602,37.5416502,127.0973809,37.541589099999996,127.09722055,,,,516647754,,,,
,,37.541528,127.0970602,37.5415723,127.0960552,37.54155015,127.0965577,,,,87646562,,,True,
아차산로69길,주거지 도로,37.5419704,127.0983701,37.5421079,127.0983466,37.542039149999994,127.09835835,,,,175320453,,,,
아차산로,2차로,37.5419704,127.0983701,37.5420019,127.0984635,37.54198615,127.0984168,,,,516647753,,,,
아차산로,2차로,37.5419704,127.0983701,37.5418122,127.0978814,37.5418913,127.09812575000001,,,,516647753,,,,
아차산로,2차로,37.5429604,127.1012901,37.5432704,127.1021986,37.5431154,127.10174434999999,,,,516647743,,,,
아차산로,2차로,37.5429604,127.1012901,37.5429042,127.1011309,37.542932300000004,127.10121050000001,,,,516647753,,,,
아차산로70길,주거지 도로,37.5429604,127.1012901,37.5427871,127.1013904,37.54287375,127.10134024999999,,,,516725210,,,,
,서비스 도로,37.5433356,127.1023769,37.5432348,127.1024736,37.5432852,127.10242525,,,parking_aisle,471845041,,,,
아차산로,2차로,37.5433356,127.1023769,37.5432704,127.1021986,37.543302999999995,127.10228774999999,,,,516647743,,,,
아차산로,2차로,37.5433356,127.1023769,37.5438907,127.1032505,37.54361315,127.1028137,,,,516647743,,,,
,서비스 도로,37.5438907,127.1032505,37.5435986,127.1036471,37.54374465,127.1034488,,,parking_aisle,471845020,,,,
아차산로,2차로,37.5438907,127.1032505,37.5448287,127.1040968,37.5443597,127.10367364999999,,,,516647743,,,,
아차산로,2차로,37.5438907,127.1032505,37.5433356,127.1023769,37.54361315,127.1028137,,,,516647743,,,,
워커힐로,주거지 도로,37.5426562,127.0942678,37.5426948,127.094317,37.5426755,127.0942924,,,,37402194,,,,
광나루로50길,주거지 도로,37.5426562,127.0942678,37.5426065,127.0941907,37.54263135,127.09422925,,,,175320414,,,,
광나루로,2차로,37.5426562,127.0942678,37.5415727,127.0953382,37.54211445,127.094803,,,,908313109,,,True,
워커힐로,주거지 도로,37.54339,127.0964,37.5433081,127.0955659,37.54334905,127.09598295,,,,37402194,,,,
아차산로,주거지 도로,37.54339,127.0964,37.5417695,127.0973236,37.54257975,127.0968618,,,,175320441,,,,
워커힐로,주거지 도로,37.54339,127.0964,37.5439809,127.0972081,37.54368545,127.09680405,,,,516647752,,,,
천호대로140길,주거지 도로,37.5439809,127.0972081,37.5438476,127.0985941,37.54391425,127.0979011,,,,175320386,,,,
워커힐로,주거지 도로,37.5439809,127.0972081,37.5455088,127.0977724,37.54474485,127.09749024999999,,,,516647752,,,,
워커힐로,주거지 도로,37.5439809,127.0972081,37.54339,127.0964,37.54368545,127.09680405,,,,516647752,,,,
워커힐로,서비스 도로,37.5507467,127.1008372,37.5508566,127.1009439,37.55080165,127.10089055,,,,615539816,,,,
영화사로,주거지 도로,37.5507467,127.1008372,37.5516865,127.0999767,37.551216600000004,127.10040695,,,,238270668,,,,
워커힐로,주거지 도로,37.5507467,127.1008372,37.5476377,127.0983037,37.5491922,127.09957045,,,,615655610,,,,
,,37.5512969,127.101698,37.5512998,127.1009906,37.551298349999996,127.1013443,,,,238271045,,,,
워커힐로,서비스 도로,37.5512969,127.101698,37.5516869,127.1033154,37.5514919,127.10250669999999,,,,615539816,,,,
워커힐로,서비스 도로,37.5512969,127.101698,37.5508566,127.1009439,37.55107675,127.10132095,,,,615539816,,,,
,주거지 도로,37.5516869,127.1033154,37.5499982,127.1040747,37.55084255,127.10369505,,,,238271047,,,,
,,37.5516869,127.1033154,37.5526818,127.1034364,37.552184350000005,127.1033759,,,,241755011,,,,
워커힐로,서비스 도로,37.5516869,127.1033154,37.5518264,127.1046771,37.55175665,127.10399625,,,,615539816,,,,
워커힐로,서비스 도로,37.5516869,127.1033154,37.5512969,127.101698,37.5514919,127.10250669999999,,,,615539816,,,,
,서비스 도로,37.5518264,127.1046771,37.5509059,127.10598,37.55136615,127.10532855,,,parking_aisle,241755009,,,,
,,37.5518264,127.1046771,37.5526818,127.1034364,37.5522541,127.10405675000001,,,,241755012,,,,
워커힐로,서비스 도로,37.5518264,127.1046771,37.5533587,127.1078527,37.55259255,127.1062649,,,,615539816,,,,
워커힐로,서비스 도로,37.5518264,127.1046771,37.5516869,127.1033154,37.55175665,127.10399625,,,,615539816,,,,
,,37.5334048,127.0959047,37.5351526,127.097147,37.5342787,127.09652585,,yes,,"[87646570, 830734022]",,,True,
용마산로2길,주거지 도로,37.5549264,127.0884101,37.5550052,127.0891945,37.5549658,127.0888023,,,,381407761,,,,
용마산로,주도로,37.5549264,127.0884101,37.5562832,127.0881628,37.5556048,127.08828645,,,,944420338,,4,,
용마산로,주도로,37.5549264,127.0884101,37.5545276,127.0884808,37.554727,127.08844545,,,,944420338,,4,,
용마산로,주도로,37.55941,127.08764,37.5596143,127.0876135,37.55951215,127.08762675,,,,516648933,,,,
용마산로,주도로,37.55941,127.08764,37.5588309,127.0877371,37.559120449999995,127.08768855,,,,516721534,,,,
긴고랑로,2차로,37.55941,127.08764,37.559747,127.0870334,37.5595785,127.0873367,,,,393712976,,,,
긴고랑로,주거지 도로,37.55941,127.08764,37.5590664,127.0880258,37.559238199999996,127.0878329,,,,516648939,,,,
용마산로10길,주거지 도로,37.56049,127.0875,37.5605295,127.0878603,37.56050975,127.08768015000001,,,,380760293,,,,
,주거지 도로,37.56049,127.0875,37.5604427,127.0870672,37.56046635,127.0872836,,,,380760294,,,,
용마산로,주도로,37.56049,127.0875,37.5608302,127.0874415,37.5606601,127.08747075,,,,516648933,,,,
용마산로,주도로,37.56049,127.0875,37.5596143,127.0876135,37.560052150000004,127.08755675,,,,516648933,,,,
용마산로14길,주거지 도로,37.56113,127.08739,37.5611983,127.088075,37.561164149999996,127.0877325,,,,380760292,,,,
용마산로,주도로,37.56113,127.08739,37.5611917,127.0873779,37.56116085,127.08738395,,,,516648933,,,,
용마산로,주도로,37.56113,127.08739,37.5608302,127.0874415,37.560980099999995,127.08741574999999,,,,516648933,,,,
능동로48길,주거지 도로,37.56205,127.08721,37.5619981,127.0867782,37.56202405,127.0869941,,,,380760278,,,,
용마산로16길,주거지 도로,37.56205,127.08721,37.5621276,127.0878949,37.5620888,127.08755245,,,,380760280,,,,
용마산로,주도로,37.56205,127.08721,37.562348,127.0871523,37.562199,127.08718114999999,,,,516648933,,,,
용마산로,주도로,37.56205,127.08721,37.5617176,127.087275,37.561883800000004,127.0872425,,,,516648933,,,,
용마산로20길,주거지 도로,37.56267,127.08709,37.5627457,127.0877751,37.562707849999995,127.08743255,,,,380760299,,,,
용마산로,주도로,37.56267,127.08709,37.5635008,127.086939,37.5630854,127.08701450000001,,,,516648933,,,,
용마산로,주도로,37.56267,127.08709,37.562348,127.0871523,37.562509,127.08712115,,,,516648933,,,,
용마산로,주도로,37.56443,127.08677,37.565138,127.0866562,37.564784,127.0867131,,,,516648933,,,,
용마산로,주도로,37.56443,127.08677,37.5635008,127.086939,37.5639654,127.0868545,,,,516648933,,,,
용마산로21길,주거지 도로,37.56443,127.08677,37.5633862,127.0857439,37.5639081,127.08625695,,,,380722352,,,,
용마산로30길,주거지 도로,37.5680501,127.0861503,37.568658,127.0868626,37.568354049999996,127.08650645,,,,241752655,,,,
용마산로28길,주거지 도로,37.5680501,127.0861503,37.5678177,127.0869981,37.5679339,127.0865742,,,,380722353,,,,
