도로명,도로 종류,시작점_위도,시작점_경도,종료점_위도,종료점_경도,중앙점_위도,중앙점_경도,터널 여부,교량 여부,서비스 도로 여부,도로 ID,속도 제한,차선 수,일방통행 여부,교차로 여부,시작점_고도,종료점_고도,고도의_차이
동일로68길,주거지 도로,37.56187,127.07906,37.5621195,127.0783812,37.56199475,127.0787206,,,,380764178,,,True,,17.39418601989746,16.76837158203125,0.6258144378662109
자양번영로,3차로,37.53441,127.07604,37.5348049,127.0761621,37.53460745,127.07610105,,,,37401581,30.0,4.0,,,16.13399124145508,18.35198974609375,2.2179985046386683
자양번영로,3차로,37.53441,127.07604,37.5338156,127.0758633,37.5341128,127.07595165,,,,37401581,30.0,4.0,,,16.13399124145508,15.78329467773438,0.35069656372070135
자양번영로8길,주거지 도로,37.53441,127.07604,37.5343124,127.0766482,37.5343612,127.0763441,,,,174699426,,,,,16.13399124145508,17.93115997314453,1.7971687316894496
자양번영로,3차로,37.53699,127.0768,37.5373994,127.0769243,37.5371947,127.07686215,,,,37401581,30.0,4.0,,,17.91681098937988,17.14471054077148,0.7721004486083984
자양번영로,3차로,37.53699,127.0768,37.5369192,127.0767797,37.5369546,127.07678985,,,,37401581,30.0,4.0,,,17.91681098937988,18.28597831726074,0.3691673278808594
자양번영로12길,주거지 도로,37.53699,127.0768,37.5368802,127.0772711,37.5369351,127.07703555,,,,174699425,,,,,17.91681098937988,19.13947296142578,1.222661972045902
,,37.541528,127.0970602,37.54187,127.0951875,37.541699,127.09612385,,,,87646562,,,True,,16.29776763916016,18.39710807800293,2.09934043884277
아차산로69길,주거지 도로,37.5419704,127.0983701,37.5438476,127.0985941,37.542908999999995,127.0984821,,,,175320453,,,,,18.06734085083008,25.90410804748535,7.83676719665527
아차산로70길,주거지 도로,37.5429604,127.1012901,37.5423,127.10164,37.5426302,127.10146505,,,,516725210,,,,,15.6362886428833,17.23870277404785,1.6024141311645508
워커힐로,주거지 도로,37.5426562,127.0942678,37.5426948,127.094317,37.5426755,127.0942924,,,,37402194,,,,,19.39278411865234,19.41866111755371,0.02587699890137074
광나루로50길,주거지 도로,37.5426562,127.0942678,37.5424171,127.093849,37.54253665,127.0940584,,,,175320414,,,,,19.39278411865234,19.31925201416016,0.0735321044921804
워커힐로,주거지 도로,37.54339,127.0964,37.5426948,127.094317,37.5430424,127.0953585,,,,37402194,,,,,26.7086238861084,19.41866111755371,7.2899627685546875
아차산로,주거지 도로,37.54339,127.0964,37.5416502,127.0973809,37.5425201,127.09689045,,,,175320441,,,,,26.7086238861084,16.67500877380371,10.033615112304688
워커힐로,주거지 도로,37.54339,127.0964,37.5439809,127.0972081,37.54368545,127.09680405,,,,516647752,,,,,26.7086238861084,30.9041576385498,4.195533752441403
천호대로140길,주거지 도로,37.5439809,127.0972081,37.5438476,127.0985941,37.54391425,127.0979011,,,,175320386,,,,,30.9041576385498,25.90410804748535,5.00004959106445
워커힐로,주거지 도로,37.5439809,127.0972081,37.5455088,127.0977724,37.54474485,127.09749025,,,,516647752,,,,,30.9041576385498,39.83039855957031,8.926240921020511
워커힐로,주거지 도로,37.5439809,127.0972081,37.54339,127.0964,37.54368545,127.09680405,,,,516647752,,,,,30.9041576385498,26.7086238861084,4.195533752441403
용마산로2길,주거지 도로,37.5549264,127.0884101,37.5550052,127.0891945,37.5549658,127.0888023,,,,381407761,,,,,28.10824394226074,30.42825126647949,2.32000732421875
긴고랑로,주거지 도로,37.55941,127.08764,37.5590664,127.0880258,37.5592382,127.0878329,,,,516648939,,,,,21.26723480224609,22.36930274963379,1.1020679473876989
용마산로10길,주거지 도로,37.56049,127.0875,37.5605295,127.0878603,37.56050975,127.08768015,,,,380760293,,,,,23.3305835723877,24.39592742919922,1.0653438568115199
,주거지 도로,37.56049,127.0875,37.5604427,127.0870672,37.56046635,127.0872836,,,,380760294,,,,,23.3305835723877,22.66180038452148,0.668783187866218
용마산로14길,주거지 도로,37.56113,127.08739,37.5611983,127.088075,37.56116415,127.0877325,,,,380760292,,,,,24.4133415222168,32.4130973815918,7.9997558593749964
능동로48길,주거지 도로,37.56205,127.08721,37.5619981,127.0867782,37.56202405,127.0869941,,,,380760278,,,,,28.08983993530273,26.77742767333984,1.3124122619628906
용마산로16길,주거지 도로,37.56205,127.08721,37.5621276,127.0878949,37.5620888,127.08755245,,,,380760280,,,,,28.08983993530273,31.79943466186523,3.7095947265625
용마산로20길,주거지 도로,37.56267,127.08709,37.5627457,127.0877751,37.562707849999995,127.08743255,,,,380760299,,,,,30.13433837890625,35.14422607421875,5.0098876953125
용마산로21길,주거지 도로,37.56443,127.08677,37.5633862,127.0857439,37.5639081,127.08625695,,,,380722352,,,,,31.52559280395508,27.57766342163086,3.9479293823242223
용마산로30길,주거지 도로,37.5680501,127.0861503,37.568658,127.0868626,37.56835405,127.08650645,,,,241752655,,,,,31.52698516845703,33.70843505859375,2.1814498901367188
용마산로28길,주거지 도로,37.5680501,127.0861503,37.5678177,127.0869981,37.5679339,127.0865742,,,,380722353,,,,,31.52698516845703,38.95315551757812,7.426170349121087
능동로3길,주거지 도로,37.535274,127.0602975,37.5352318,127.0604416,37.5352529,127.06036955,,,,129527351,,,,,11.2887601852417,11.26267433166504,0.02608585357665838
자양강변길,주거지 도로,37.5326217,127.0637163,37.5330241,127.0622654,37.5328229,127.06299085,,,,976911311,,,True,,12.99005794525146,12.67317390441895,0.3168840408325089
능동로3다길,주거지 도로,37.5326217,127.0637163,37.5332067,127.0645064,37.5329142,127.06411135,,,,47234005,,,,,12.99005794525146,12.50528430938721,0.48477363586424893
뚝섬로24길,주거지 도로,37.5330241,127.0622654,37.5340204,127.0627032,37.53352225,127.0624843,,,,129527715,,,,,12.67317390441895,12.31729412078857,0.35587978363038
자양강변길,주거지 도로,37.5330241,127.0622654,37.53327,127.0615716,37.53314705,127.0619185,,,,976911311,,,True,,12.67317390441895,11.93320655822754,0.7399673461914098
뚝섬로22길,주거지 도로,37.534087,127.0608263,37.5341829,127.0611314,37.534134949999995,127.06097885,,,,129528355,,,,,12.11944770812988,12.20252227783203,0.08307456970215021
능동로3다길,주거지 도로,37.533875,127.0653821,37.5332067,127.0645064,37.53354085,127.06494425,,,,47234005,,,,,13.34594821929932,12.50528430938721,0.8406639099121094
능동로3길,주거지 도로,37.533875,127.0653821,37.5337646,127.0657897,37.5338198,127.0655859,,,,129527350,,,,,13.34594821929932,13.40921115875244,0.06326293945311967
능동로3길,주거지 도로,37.533875,127.0653821,37.5338904,127.0653322,37.5338827,127.06535715,,,,129527351,,,,,13.34594821929932,13.32114791870117,0.02480030059814986
동일로14길,생활도로,37.5395087,127.0625417,37.5392226,127.0628578,37.53936565,127.06269975,,,,603047392,,,,,12.19400501251221,12.4541540145874,0.26014900207519
자양강변길,주거지 도로,37.5303394,127.086902,37.5298551,127.0868678,37.53009725,127.0868849,,,,1193259459,,2.0,True,,20.36752128601074,20.81716918945312,0.4496479034423828
자양로13길,주거지 도로,37.535948,127.0837207,37.5353212,127.0829765,37.535634599999995,127.0833486,,,,85960685,,,,,15.71996116638184,17.09257507324219,1.3726139068603516
뚝섬로54길,주거지 도로,37.5295604,127.080044,37.5290361,127.0798209,37.52929825,127.07993245,,,,85960679,,,,,17.20432090759277,17.22995567321777,0.025634765625
뚝섬로54길,주거지 도로,37.5295604,127.080044,37.5298151,127.0801773,37.52968775,127.08011065,,,,85960679,,,,,17.20432090759277,17.20582008361816,0.001499176025390625
뚝섬로52라길,주거지 도로,37.5295604,127.080044,37.5294596,127.0803561,37.52951,127.08020005,,,,172059003,30.0,1.0,True,,17.20432090759277,17.4395637512207,0.2352428436279297
뚝섬로56길,주거지 도로,37.5293602,127.0827174,37.529709,127.0826641,37.5295346,127.08269075,,,,85960681,,,,,19.07902526855469,18.92937469482422,0.1496505737304723
자양로3길,주거지 도로,37.5293602,127.0827174,37.5299323,127.0840396,37.52964625,127.0833785,,,,172058977,30.0,1.0,True,,19.07902526855469,18.43478012084961,0.6442451477050817
뚝섬로56길,주거지 도로,37.5293602,127.0827174,37.5287012,127.0827995,37.5290307,127.08275845,,,,85960681,,,,,19.07902526855469,19.44560623168945,0.3665809631347585
자양로3길,주거지 도로,37.5303819,127.0850429,37.5306761,127.0856877,37.530529,127.0853653,,,,172058977,30.0,1.0,True,,19.02018547058105,19.5317211151123,0.51153564453125
뚝섬로58길,주거지 도로,37.5303819,127.0850429,37.5296726,127.0852185,37.53002725,127.0851307,,,,87646581,,1.0,True,,19.02018547058105,19.79404640197754,0.7738609313964879
뚝섬로36길,주거지 도로,37.5336507,127.0713338,37.5332843,127.0711738,37.5334675,127.0712538,,,,172058990,,,True,,14.11122608184814,14.15572261810303,0.04449653625488992
뚝섬로34길,주거지 도로,37.5336507,127.0713338,37.5340285,127.0698221,37.5338396,127.07057795,,,,172058984,,,,,14.11122608184814,14.10366535186768,0.007560729980459868
자양강변길,주거지 도로,37.527783,127.080615,37.5279334,127.0797357,37.5278582,127.08017535,,,,85960683,30.0,1.0,True,,18.74747085571289,17.73016738891602,1.0173034667968714
뚝섬로52마길,주거지 도로,37.527783,127.080615,37.528719,127.0810596,37.528251,127.0808373,,,,172058996,,,,,18.74747085571289,17.69929695129395,1.0481739044189418
자양번영로4길,주거지 도로,37.531202,127.0772744,37.5311436,127.0776034,37.5311728,127.0774389,,,,85960678,,,,,15.98647880554199,16.07140922546387,0.08493041992188033
자양번영로4길,주거지 도로,37.531202,127.0772744,37.5312536,127.0770012,37.5312278,127.0771378,,,,85960678,,,,,15.98647880554199,15.8934211730957,0.09305763244629084
뚝섬로48길,주거지 도로,37.531202,127.0772744,37.5316352,127.0773917,37.531418599999995,127.07733305,,,,172058993,,,,,15.98647880554199,16.65155410766602,0.6650753021240288
뚝섬로48길,주거지 도로,37.531202,127.0772744,37.5306344,127.0770957,37.5309182,127.07718505,,,,172058993,,,,,15.98647880554199,14.95222759246826,1.0342512130737305
뚝섬로52마길,주거지 도로,37.5293002,127.0783912,37.5292268,127.0788005,37.5292635,127.07859585,,,,172058999,30.0,,,,14.26043510437012,16.50705337524414,2.24661827087402
뚝섬로52길,주거지 도로,37.5293002,127.0783912,37.5298551,127.0786127,37.52957765,127.07850195,,,,85960677,30.0,2.0,,,14.26043510437012,14.22837162017822,0.03206348419189986
뚝섬로52길,주거지 도로,37.5293002,127.0783912,37.528842,127.0781349,37.5290711,127.07826305,,,,85960677,30.0,2.0,,,14.26043510437012,13.50747966766357,0.7529554367065501
자양강변길,주거지 도로,37.5305175,127.0713562,37.5309372,127.0699808,37.53072735,127.0706685,,,,85960683,30.0,1.0,True,,15.80030822753906,14.06901168823242,1.7312965393066406
,주거지 도로,37.5305175,127.0713562,37.5307699,127.0714687,37.5306437,127.07141245,,,,174373350,,,,,15.80030822753906,13.84928035736084,1.9510278701782209
자양번영로4길,주거지 도로,37.5313264,127.0765933,37.5312686,127.0769203,37.531297499999994,127.0767568,,,,85960678,,,,,15.67706203460693,15.85885047912598,0.18178844451905007
자양번영로4길,주거지 도로,37.5313264,127.0765933,37.5314716,127.0759258,37.531399,127.07625955,,,,85960678,,,,,15.67706203460693,15.13011455535889,0.5469474792480398
뚝섬로46길,주거지 도로,37.5313264,127.0765933,37.5322044,127.0768883,37.5317654,127.0767408,,,,172058992,,,,,15.67706203460693,16.83486557006836,1.1578035354614293
뚝섬로46길,주거지 도로,37.5313264,127.0765933,37.5303067,127.076295,37.53081655,127.07644415,,,,172058992,,,,,15.67706203460693,14.02458095550537,1.6524810791015607
뚝섬로56길,주거지 도로,37.5307408,127.082568,37.5299729,127.0826583,37.53035685,127.08261315,,,,85960681,,,,,16.44358825683594,18.85726165771484,2.413673400878899
뚝섬로56길,주거지 도로,37.5307408,127.082568,37.5314565,127.082504,37.53109865,127.082536,,,,85960681,,,,,16.44358825683594,15.47431373596191,0.9692745208740305
뚝섬로52가길,주거지 도로,37.5307408,127.082568,37.5307942,127.0816045,37.5307675,127.08208625,,,,172058995,,1.0,True,,16.44358825683594,17.19390869140625,0.750320434570309
자양강변길,주거지 도로,37.5296951,127.0746217,37.5298527,127.0739154,37.529773899999995,127.07426855,,,,85960683,30.0,1.0,True,,14.10489940643311,15.66891670227051,1.5640172958373988
자양번영로,3차로,37.5296951,127.0746217,37.530543,127.0748984,37.53011905,127.07476005,,,,37398869,,,,,14.10489940643311,13.6245813369751,0.48031806945801137
자양나들목,주거지 도로,37.5296951,127.0746217,37.529162,127.0744191,37.52942855,127.0745204,yes,,,85960698,,,,,14.10489940643311,13.633713722229,0.47118568420411044
자양로13길,주거지 도로,37.5325102,127.079957,37.5323305,127.0798663,37.532420349999995,127.07991165,,,,85960685,,,,,17.67175102233887,17.3886890411377,0.2830619812011719
자양로13길,주거지 도로,37.5325102,127.079957,37.5326274,127.0800853,37.5325688,127.08002115,,,,85960685,,,,,17.67175102233887,17.85430526733398,0.18255424499511008
자양로13다길,주거지 도로,37.5325102,127.079957,37.5327165,127.0793182,37.53261335,127.0796376,,,,174699409,,,,,17.67175102233887,17.98188591003418,0.31013488769530895
뚝섬로57가길,주거지 도로,37.5325102,127.079957,37.5323121,127.0806503,37.53241115,127.08030365,,,,174699474,,,,,17.67175102233887,17.94328689575195,0.27153587341307883
자양로13길,주거지 도로,37.5333848,127.0809166,37.5329309,127.0804176,37.533157849999995,127.0806671,,,,85960685,,,,,18.67097473144531,18.35029411315918,0.32068061828612926
자양로13길,주거지 도로,37.5333848,127.0809166,37.533739,127.0813095,37.533561899999995,127.08111305,,,,85960685,,,,,18.67097473144531,18.07048416137695,0.6004905700683594
뚝섬로56길,주거지 도로,37.5299729,127.0826583,37.529709,127.0826641,37.52984094999999,127.0826612,,,,85960681,,,,,18.85726165771484,18.92937469482422,0.07211303710937855
뚝섬로58가길,주거지 도로,37.5299729,127.0826583,37.5304242,127.0837056,37.530198549999994,127.08318195,,,,172059012,,,,,18.85726165771484,17.3298397064209,1.5274219512939418
뚝섬로56길,주거지 도로,37.5299729,127.0826583,37.5307408,127.082568,37.53035685,127.08261315,,,,85960681,,,,,18.85726165771484,16.44358825683594,2.413673400878899
자양번영로1길,주거지 도로,37.5306959,127.0741694,37.5308138,127.0734922,37.530754849999994,127.0738308,,,,85960669,,,,,13.73024463653564,14.28282356262207,0.5525789260864311
자양번영로1길,주거지 도로,37.5306959,127.0741694,37.530543,127.0748984,37.53061945,127.0745339,,,,85960669,,,,,13.73024463653564,13.6245813369751,0.10566329956053977
자양번영로3가길,주거지 도로,37.5306959,127.0741694,37.5317376,127.0744774,37.53121675,127.0743234,,,,174373400,,,,,13.73024463653564,14.95196151733398,1.2217168807983416
자양번영로3가길,주거지 도로,37.5306959,127.0741694,37.5298527,127.0739154,37.5302743,127.0740424,,,,174373400,,,,,13.73024463653564,15.66891670227051,1.9386720657348704
능동로3길,주거지 도로,37.5333166,127.0674823,37.5335692,127.0665157,37.5334429,127.066999,,,,129527350,,,,,13.42618846893311,13.50078296661377,0.07459449768065873
자양로9길,주거지 도로,37.5334624,127.0827583,37.5336777,127.0836157,37.533570049999994,127.083187,,,,85960675,,,,,17.76615142822266,18.35487747192383,0.5887260437011719
자양로9길,주거지 도로,37.5334624,127.0827583,37.5330129,127.0822701,37.53323765,127.0825142,,,,85960675,,,,,17.76615142822266,17.91683006286621,0.15067863464355113
뚝섬로57길,주거지 도로,37.5334624,127.0827583,37.5338846,127.0824421,37.5336735,127.0826002,,,,85960689,,,,,17.76615142822266,16.98455810546875,0.7815933227539098
뚝섬로57길,주거지 도로,37.5334624,127.0827583,37.5331433,127.0830009,37.53330285,127.0828796,,,,85960689,,,,,17.76615142822266,18.11067199707031,0.34452056884764914
자양강변길,주거지 도로,37.5284924,127.0779421,37.5289882,127.0765944,37.5287403,127.07726825,,,,85960683,30.0,1.0,True,,15.1030969619751,14.36377239227295,0.7393245697021502
뚝섬로52길,주거지 도로,37.5284924,127.0779421,37.528842,127.0781349,37.5286672,127.0780385,,,,"[85960677, 1210200071]",30.0,2.0,,,15.1030969619751,13.50747966766357,1.5956172943115288
자양번영로1길,주거지 도로,37.5308138,127.0734922,37.5308158,127.072446,37.5308148,127.0729691,,,,85960669,,,,,14.28282356262207,14.57984924316406,0.2970256805419904
자양번영로1길,주거지 도로,37.5308138,127.0734922,37.5306959,127.0741694,37.530754849999994,127.0738308,,,,85960669,,,,,14.28282356262207,13.73024463653564,0.5525789260864311
자양번영로3나길,주거지 도로,37.5308138,127.0734922,37.5314216,127.0736883,37.5311177,127.07359025,,,,174373411,,,,,14.28282356262207,14.47418594360352,0.19136238098144887
자양번영로3나길,주거지 도로,37.5308138,127.0734922,37.5300159,127.0732896,37.53041485,127.0733909,,,,174373411,,,,,14.28282356262207,15.34960174560547,1.0667781829834002
자양번영로4길,주거지 도로,37.5308925,127.079097,37.5309313,127.0786105,37.5309119,127.07885375,,,,85960678,,,,,16.17343521118164,16.02140998840332,0.1520252227783203
