도로명,도로 종류,시작점_위도,시작점_경도,종료점_위도,종료점_경도,터널 여부,교량 여부,서비스 도로 여부,도로 ID,속도 제한,차선 수,일방통행 여부,교차로 여부,시작점_고도,종료점_고도,고도의_차이
광나루로56길,주거지 도로,37.5369835,127.0957562,37.5381726,127.0971096,,,,87646594,,,,,19.38711357116699,19.37931251525879,0.007801055908199572
아차산로70길,주거지 도로,37.54214,127.10174,37.5417661,127.1021792,,,,172203055,,2,,,17.62729644775391,18.36273765563965,0.7354412078857386
아차산로70길,주거지 도로,37.54214,127.10174,37.5423,127.10164,,,,516725210,,,,,17.62729644775391,17.23870277404785,0.38859367370605824
아차산로70길,주거지 도로,37.54214,127.10174,37.5393668,127.0984694,,,,516725210,,,,,17.62729644775391,18.57110595703125,0.9438095092773402
아차산로70길,주거지 도로,37.5423,127.10164,37.5423925,127.1015937,,,,516725210,,,,,17.23870277404785,17.06598663330078,0.1727161407470703
아차산로70길,주거지 도로,37.5423,127.10164,37.54214,127.10174,,,,516725210,,,,,17.23870277404785,17.62729644775391,0.38859367370605824
아차산로36길,3차로,37.5387157,127.0743583,37.538861,127.074405,,,,174699357,,6,,,13.08765888214111,13.68441867828369,0.5967597961425799
아차산로36길,3차로,37.5387157,127.0743583,37.5385985,127.074325,,,,174699357,,6,,,13.08765888214111,12.89571380615234,0.19194507598876953
아차산로,2차로,37.5387157,127.0743583,37.5386637,127.0745752,,,,516723471,,3,True,,13.08765888214111,13.7382984161377,0.6506395339965909
아차산로44길,주거지 도로,37.5371192,127.0807492,37.5370587,127.0807266,,,,174699365,,,,,20.48892021179199,20.51907730102539,0.03015708923340199
아차산로,2차로,37.5371192,127.0807492,37.5370041,127.0812097,,,,516723474,50.0,3,True,,20.48892021179199,19.61346817016602,0.8754520416259695
아차산로,2차로,37.5370234,127.0854908,37.5369022,127.0850093,building_passage,,,516647745,50.0,1,True,,21.31105995178223,19.64053726196289,1.6705226898193395
아차산로,주거지 도로,37.5374595,127.0872237,37.5375189,127.0872084,,,,469954388,,,,,21.82147979736328,21.75938415527344,0.0620956420898402
아차산로,2차로,37.5374595,127.0872237,37.5373068,127.0866171,building_passage,,,516647745,50.0,1,True,,21.82147979736328,22.14494705200195,0.3234672546386683
아차산로,2차로,37.5374595,127.0872237,37.5373803,127.0870797,building_passage,,,1199529125,50.0,1,True,,21.82147979736328,21.94147300720215,0.11999320983886719
광나루로44길,주거지 도로,37.5384,127.09109,37.5384939,127.0910555,,,,175320502,30.0,,,,19.46626472473145,19.52409934997559,0.057834625244140625
아차산로,2차로,37.5384,127.09109,37.5383623,127.0909301,,,,482386652,,4,,,19.46626472473145,19.58068466186523,0.11441993713378196
아차산로,2차로,37.5384,127.09109,37.53861,127.09158,,,,482386652,,4,,,19.46626472473145,19.18027305603027,0.285991668701179
아차산로60길,주거지 도로,37.53861,127.09158,37.5385335,127.091651,,,,175320425,,,,,19.18027305603027,19.11494255065918,0.0653305053710902
아차산로,2차로,37.53861,127.09158,37.538847,127.0919729,,,,482386652,,4,,,19.18027305603027,18.99023628234863,0.19003677368164062
아차산로,2차로,37.53861,127.09158,37.5384,127.09109,,,,482386652,,4,,,19.18027305603027,19.46626472473145,0.285991668701179
아차산로,2차로,37.53934,127.09279,37.539527,127.0930989,,,,1221350593,,5,,,18.30292892456055,18.16067314147949,0.1422557830810618
,주거지 도로,37.53934,127.09279,37.5394112,127.0927233,,,,1221350595,,,,,18.30292892456055,18.33866310119629,0.035734176635738635
아차산로,2차로,37.53934,127.09279,37.538847,127.0919729,,,,"[1221350593, 482386652]",,"['4', '5']",,,18.30292892456055,18.99023628234863,0.6873073577880788
아차산로65길,주거지 도로,37.54039,127.09457,37.540461,127.0945064,,,,175320482,,,,,16.21534538269043,16.1134147644043,0.10193061828612926
아차산로,2차로,37.54039,127.09457,37.5408815,127.0953825,,,,516725213,,,,,16.21534538269043,17.0232982635498,0.8079528808593714
아차산로,2차로,37.54039,127.09457,37.5403492,127.0945026,,,,516725213,,,,,16.21534538269043,16.21907234191895,0.0037269592285191777
,2차로,37.5411322,127.0957988,37.5411964,127.095933,,,,976906321,,,,,16.78693962097168,16.75571632385254,0.031223297119140625
,2차로,37.5411322,127.0957988,37.5410565,127.0956705,,,,976906326,,,,,16.78693962097168,16.8613395690918,0.07439994812012074
광나루로,2차로,37.5411322,127.0957988,37.5409355,127.0960167,,,,976906327,,,True,,16.78693962097168,16.99117851257324,0.20423889160155895
구의로,3차로,37.5379465,127.0891318,37.537839,127.089116,,,,37399453,,,,,20.92868423461914,21.00562286376953,0.07693862915039062
구의로,3차로,37.5379465,127.0891318,37.5380116,127.0891427,,,,516647756,,,,,20.92868423461914,20.89519500732422,0.033489227294921875
아차산로,2차로,37.5379465,127.0891318,37.5378899,127.0889104,,,,1199529130,50.0,2,True,,20.92868423461914,21.05991363525391,0.13122940063476918
구의로4길,주거지 도로,37.54012,127.0896,37.5399717,127.0905943,,,,175320505,,,,,20.42025375366211,19.74212074279785,0.6781330108642578
자양로26길,주거지 도로,37.54012,127.0896,37.5403697,127.0888939,,,,417323980,30.0,,,,20.42025375366211,21.02752113342285,0.6072673797607422
구의로,3차로,37.54012,127.0896,37.54152,127.08992,,,,516647756,,,,,20.42025375366211,21.17793846130371,0.7576847076416016
구의로,3차로,37.54012,127.0896,37.5399534,127.0895584,,,,516647756,,,,,20.42025375366211,20.39473915100098,0.02551460266112926
,,37.54663,127.10675,37.5467978,127.1063785,,,,86099082,,,True,,18.0945987701416,17.47502899169922,0.6195697784423828
구천면로,2차로,37.54663,127.10675,37.5467178,127.1061451,,,,975333465,,,,,18.0945987701416,17.46476364135742,0.6298351287841832
구천면로,2차로,37.54663,127.10675,37.5465305,127.1074619,,,,975333466,,,,,18.0945987701416,18.56279945373535,0.46820068359375
군자로,3차로,37.5545005,127.0754516,37.5551337,127.0766019,,,,37399478,,,,,16.2256965637207,16.30717849731445,0.08148193359375
군자로,3차로,37.5545005,127.0754516,37.5543308,127.0751233,,,,37399478,,,,,16.2256965637207,16.11652374267578,0.10917282104491832
군자로,주거지 도로,37.5545005,127.0754516,37.5541276,127.0757796,,,,381467556,,,,,16.2256965637207,16.83085441589355,0.6051578521728516
군자로,3차로,37.5551337,127.0766019,37.5551647,127.0766473,,,,37399478,,,,,16.30717849731445,16.29930305480957,0.00787544250487926
군자로,3차로,37.5551337,127.0766019,37.5545005,127.0754516,,,,37399478,,,,,16.30717849731445,16.2256965637207,0.08148193359375
능동로27길,주거지 도로,37.5551337,127.0766019,37.5547954,127.0766314,,,,381467532,,,,,16.30717849731445,16.76213645935059,0.4549579620361399
군자로,3차로,37.5558904,127.0774511,37.5568273,127.0782204,,,,37399478,,,,,15.93941211700439,15.52370452880859,0.415707588195799
능동로31길,주거지 도로,37.5558904,127.0774511,37.5557026,127.0779098,,,,381467565,,,,,15.93941211700439,16.34622192382812,0.40680980682373225
능동로31길,주거지 도로,37.5558904,127.0774511,37.5560665,127.077013,,,,381467571,,,,,15.93941211700439,15.59688568115234,0.342526435852049
군자로,3차로,37.5558904,127.0774511,37.5552417,127.0767446,,,,37399478,,,,,15.93941211700439,16.26873970031738,0.32932758331299006
군자로,3차로,37.5568273,127.0782204,37.5573055,127.07862,,,,37399478,,,,,15.52370452880859,14.86665439605713,0.6570501327514595
군자로,3차로,37.5568273,127.0782204,37.5558904,127.0774511,,,,37399478,,,,,15.52370452880859,15.93941211700439,0.415707588195799
능동로35길,주거지 도로,37.5568273,127.0782204,37.5567059,127.0785337,,,,416819990,,,,,15.52370452880859,15.64405632019043,0.12035179138183949
능동로35길,주거지 도로,37.5568273,127.0782204,37.5570836,127.0775605,,,,416819990,,,,,15.52370452880859,15.20219612121582,0.3215084075927699
능동로,2차로,37.5435909,127.0722839,37.5432041,127.0721084,,,,218837488,,3,True,,14.63908100128174,12.75710582733154,1.8819751739502006
능동로16길,주거지 도로,37.5448913,127.0730313,37.5448718,127.0731053,,,,175320319,,,,,21.11980247497559,21.36891555786133,0.2491130828857422
,2차로,37.5448913,127.0730313,37.5449259,127.0729103,,,,976906297,,,,,21.11980247497559,20.75919723510742,0.36060523986817117
능동로,2차로,37.5448913,127.0730313,37.5449556,127.0730611,,,,976906298,,3,True,,21.11980247497559,21.22938537597656,0.10958290100096946
,,37.5469283,127.0739955,37.546964,127.0738717,,,,396382761,,,,,20.19303321838379,19.92083358764648,0.27219963073730824
,,37.5469283,127.0739955,37.5469025,127.074085,,,,396382761,,,,,20.19303321838379,20.43181991577148,0.23878669738769176
능동로,2차로,37.5469283,127.0739955,37.5472339,127.0741928,,,,1221495341,,4,True,,20.19303321838379,19.91592979431152,0.2771034240722692
능동로,2차로,37.551961,127.0766914,37.5517901,127.0766069,,,,396816938,,2,True,,15.75268077850342,15.68500804901123,0.06767272949218928
능동로24길,2차로,37.551961,127.0766914,37.5519351,127.0767855,,,,976906307,,,,,15.75268077850342,15.82137107849121,0.06869029998778942
능동로31길,주거지 도로,37.5554868,127.0784828,37.5555227,127.0783967,,,,381467565,,,,,16.2739143371582,16.26152610778809,0.012388229370110082
능동로32길,2차로,37.5554868,127.0784828,37.5554482,127.078579,,,,976906313,,,,,16.2739143371582,16.3008861541748,0.026971817016601562
능동로,2차로,37.5554868,127.0784828,37.5543607,127.0778798,,,,396816938,,2,True,,16.2739143371582,17.33877944946289,1.064865112304691
천호대로,주도로,37.5570888,127.0794562,37.5566093,127.0806118,,,,944420346,,5,True,,14.79995918273926,15.10353755950928,0.30357837677001953
능동로,2차로,37.5570888,127.0794562,37.5569301,127.0793004,,,,976906314,,,True,,14.79995918273926,14.76270389556885,0.037255287170410156
능동로,2차로,37.5570888,127.0794562,37.5572285,127.0795353,,,,1149812477,,,,,14.79995918273926,14.76408672332764,0.03587245941161932
뚝섬로,2차로,37.5324164,127.0853111,37.5324785,127.0854452,,,,37398872,,2,,,18.65680885314941,18.62576675415039,0.031042098999019885
자양로,주도로,37.5324164,127.0853111,37.5322867,127.0854035,,,,1193259444,,3,True,,18.65680885314941,18.80700492858887,0.15019607543946023
뚝섬로,2차로,37.5324164,127.0853111,37.5323342,127.0851255,,,,1193259445,40.0,3,,,18.65680885314941,18.59797096252441,0.058837890625
뚝섬로59길,주거지 도로,37.53197,127.08432,37.5329344,127.0838836,,,,174699475,,,,,17.88387107849121,18.56463432312012,0.6807632446289098
뚝섬로,2차로,37.53197,127.08432,37.5323342,127.0851255,,,,1193259445,40.0,3,,,17.88387107849121,18.59797096252441,0.7140998840331996
뚝섬로,2차로,37.53197,127.08432,37.531834,127.0839859,,,,1210200078,,,,,17.88387107849121,17.70371627807617,0.18015480041504262
뚝섬로,2차로,37.53148,127.08173,37.53151,127.08145,,,,37400301,,,,,16.3929557800293,15.73133659362793,0.6616191864013707
뚝섬로,주거지 도로,37.53148,127.08173,37.5320244,127.0818181,,,,174699445,,,,,16.3929557800293,16.82715606689453,0.4342002868652308
뚝섬로,2차로,37.53148,127.08173,37.5314565,127.082504,,,,"[1210200077, 37400301]",,3,,,16.3929557800293,15.47431373596191,0.9186420440673899
뚝섬로,2차로,37.53151,127.08145,37.5316148,127.0810144,,,,37400301,,,,,15.73133659362793,14.91256332397461,0.8187732696533203
뚝섬로,2차로,37.53151,127.08145,37.53148,127.08173,,,,37400301,,,,,15.73133659362793,16.3929557800293,0.6616191864013707
뚝섬로,주거지 도로,37.53151,127.08145,37.5320664,127.0816087,,,,174699444,,,,,15.73133659362793,16.79346466064453,1.0621280670166016
뚝섬로,2차로,37.5319949,127.079697,37.53224,127.0788928,,,,37400301,,,,,17.04411697387695,17.65690803527832,0.6127910614013707
자양로13길,주거지 도로,37.5319949,127.079697,37.5323305,127.0798663,,,,85960685,,,,,17.04411697387695,17.3886890411377,0.3445720672607493
뚝섬로,2차로,37.5319949,127.079697,37.5316148,127.0810144,,,,37400301,,,,,17.04411697387695,14.91256332397461,2.13155364990234
뚝섬로52길,주거지 도로,37.5319949,127.079697,37.5315827,127.0794906,,,,85960677,30.0,2,,,17.04411697387695,17.39879035949707,0.35467338562012074
뚝섬로,2차로,37.53277,127.07714,37.5329396,127.0765639,,,,37400301,,,,,17.55086517333984,16.90917778015137,0.6416873931884695
뚝섬로,2차로,37.53277,127.07714,37.5327141,127.0773208,,,,37400301,,,,,17.55086517333984,17.66930961608887,0.11844444274903054
뚝섬로46길,주거지 도로,37.53277,127.07714,37.5322044,127.0768883,,,,172058992,,,,,17.55086517333984,16.83486557006836,0.7159996032714808
뚝섬로45길,주거지 도로,37.53277,127.07714,37.5333023,127.0773916,,,,174699457,,,,,17.55086517333984,18.21422386169434,0.6633586883544993
뚝섬로36길,주거지 도로,37.5343731,127.0716568,37.5336507,127.0713338,,,,172058990,,,True,,12.89524173736572,14.11122608184814,1.2159843444824183
뚝섬로37길,주거지 도로,37.5343731,127.0716568,37.5346441,127.0717826,,,,174699451,,,,,12.89524173736572,12.99998664855957,0.10474491119384943
뚝섬로,2차로,37.5343731,127.0716568,37.5347961,127.0701853,,,,482173984,,,,,12.89524173736572,13.56612777709961,0.6708860397338885
뚝섬로,2차로,37.5343731,127.0716568,37.5341046,127.0725776,,,,482173984,,,,,12.89524173736572,14.06333827972412,1.1680965423583984
뚝섬로33길,주거지 도로,37.53504,127.06933,37.5364687,127.0700048,,,,174699448,,,,,13.45331954956055,13.77927017211914,0.3259506225585902
뚝섬로,2차로,37.53504,127.06933,37.5352244,127.0686884,,,,482173984,,,,,13.45331954956055,13.31654739379883,0.13677215576172053
뚝섬로,2차로,37.53504,127.06933,37.5347961,127.0701853,,,,482173984,,,,,13.45331954956055,13.56612777709961,0.11280822753905895
뚝섬로32길,주거지 도로,37.53556,127.06749,37.5354735,127.0674476,,,,179743245,,,,,13.52663993835449,13.53720664978027,0.010566711425779474
뚝섬로31길,주거지 도로,37.53556,127.06749,37.5357226,127.0675707,,,,367553852,,,,,13.52663993835449,13.50243759155273,0.02420234680175959
뚝섬로,2차로,37.53556,127.06749,37.5358208,127.0664736,,,,516723481,,,,,13.52663993835449,13.48616218566895,0.04047775268553977
뚝섬로,2차로,37.53556,127.06749,37.5354236,127.0679852,,,,516723481,,,,,13.52663993835449,13.44277191162109,0.08386802673340021
뚝섬로30길,주거지 도로,37.53605,127.06558,37.5355412,127.0661399,,,,179743243,,,,,14.0072717666626,13.38377857208252,0.6234931945800799
뚝섬로25길,주거지 도로,37.53605,127.06558,37.5364704,127.0651649,,,,417328648,,,,,14.0072717666626,13.48589038848877,0.5213813781738299
뚝섬로,2차로,37.53605,127.06558,37.5360892,127.0654219,,,,516723481,,,,,14.0072717666626,13.85855484008789,0.1487169265747088
뚝섬로,2차로,37.53605,127.06558,37.5359728,127.0658809,,,,516723481,,,,,14.0072717666626,13.51137638092041,0.4958953857421893
뚝섬로21길,주거지 도로,37.53696,127.06206,37.5370539,127.0621037,,,,367553856,,,,,10.81407070159912,11.01874446868896,0.2046737670898402
뚝섬로22길,주거지 도로,37.53696,127.06206,37.5369103,127.0620278,,,,417365040,,,,,10.81407070159912,10.81909656524658,0.0050258636474609375
뚝섬로,2차로,37.53696,127.06206,37.5371323,127.0614305,,,,516723481,,,,,10.81407070159912,11.61452388763428,0.8004531860351598
뚝섬로,2차로,37.53696,127.06206,37.5367674,127.0628065,,,,516723481,,,,,10.81407070159912,10.99822235107422,0.1841516494751012
군자로,3차로,37.550617,127.0711233,37.5509124,127.0711826,,,,175357606,,,,,13.8407621383667,13.84401512145996,0.0032529830932599424
군자로11길,주거지 도로,37.550617,127.0711233,37.5508234,127.0705083,,,,381467396,,,,,13.8407621383667,13.81754398345947,0.02321815490722834
군자로,3차로,37.550617,127.0711233,37.5497177,127.0709429,,,,175357606,,,,,13.8407621383667,13.92132568359375,0.08056354522705078
면목로,주거지 도로,37.5559398,127.0758152,37.5559562,127.07576,,,,381467519,,,,,15.3002347946167,15.27510643005371,0.025128364562990058
면목로,3차로,37.5559398,127.0758152,37.5558341,127.0757613,,,,1149812479,,,,,15.3002347946167,15.35000514984131,0.04977035522461115
면목로,3차로,37.5559398,127.0758152,37.5561186,127.0759022,,,,1149812479,,,,,15.3002347946167,15.22484874725342,0.07538604736327947
천호대로104길,주거지 도로,37.5566563,127.076169,37.5566935,127.076128,,,,381467479,,,,,15.03573322296143,15.01232433319092,0.02340888977050959
면목로6길,주거지 도로,37.5566563,127.076169,37.5566037,127.0762004,,,,381467569,,,,,15.03573322296143,15.06385040283203,0.02811717987060014
면목로,3차로,37.5566563,127.076169,37.5562153,127.0759494,,,,1149812479,,,,,15.03573322296143,15.18894958496094,0.15321636199950994
면목로,3차로,37.5566563,127.076169,37.5570235,127.0763728,,,,1149812479,,,,,15.03573322296143,14.93206596374512,0.1036672592163086
,,37.5579482,127.0768805,37.5579096,127.0769757,,,,473592392,,,,,14.73758220672607,14.68233585357666,0.05524635314941051
,,37.5579482,127.0768805,37.5579884,127.0767819,,,,473592392,,,,,14.73758220672607,14.71708297729492,0.020499229431150567
면목로,3차로,37.5579482,127.0768805,37.5576172,127.076699,,,,1149812479,,,,,14.73758220672607,14.81845664978027,0.08087444305419922
