도로명,도로 종류,시작점_위도,시작점_경도,종료점_위도,종료점_경도,터널 여부,교량 여부,서비스 도로 여부,도로 ID,속도 제한,차선 수,일방통행 여부,교차로 여부
군자로,3차로,37.550617,127.0711233,37.5509124,127.0711826,,,,175357606,,,,
군자로11길,주거지 도로,37.550617,127.0711233,37.5508234,127.0705083,,,,381467396,,,,
군자로,3차로,37.550617,127.0711233,37.5497177,127.0709429,,,,175357606,,,,
면목로,주거지 도로,37.5559398,127.0758152,37.5559562,127.07576,,,,381467519,,,,
면목로,3차로,37.5559398,127.0758152,37.5558341,127.0757613,,,,1149812479,,,,
면목로,3차로,37.5559398,127.0758152,37.5561186,127.0759022,,,,1149812479,,,,
천호대로104길,주거지 도로,37.5566563,127.076169,37.5566935,127.076128,,,,381467479,,,,
면목로6길,주거지 도로,37.5566563,127.076169,37.5566037,127.0762004,,,,381467569,,,,
면목로,3차로,37.5566563,127.076169,37.5562153,127.0759494,,,,1149812479,,,,
면목로,3차로,37.5566563,127.076169,37.5570235,127.0763728,,,,1149812479,,,,
,,37.5579482,127.0768805,37.5579096,127.0769757,,,,473592392,,,,
,,37.5579482,127.0768805,37.5579884,127.0767819,,,,473592392,,,,
면목로,3차로,37.5579482,127.0768805,37.5576172,127.076699,,,,1149812479,,,,
면목로,3차로,37.5579482,127.0768805,37.5580747,127.0769544,,,,1149812479,,,,
면목로,3차로,37.56062,127.07836,37.5602605,127.0781637,,,,218790203,,,,
면목로,3차로,37.56062,127.07836,37.5607168,127.0784142,,,,218790203,,,,
능동로41길,주거지 도로,37.56062,127.07836,37.5603466,127.0790356,,,,380764198,,,,
면목로,3차로,37.56187,127.07906,37.5611204,127.0786402,,,,218790203,,,,
면목로,3차로,37.56187,127.07906,37.5626805,127.0794987,,,,218790203,,,,
동일로68길,주거지 도로,37.56187,127.07906,37.5621195,127.0783812,,,,380764178,,,True,
자양번영로,3차로,37.53441,127.07604,37.5348049,127.0761621,,,,37401581,30,4,,
자양번영로,3차로,37.53441,127.07604,37.5338156,127.0758633,,,,37401581,30,4,,
자양번영로8길,주거지 도로,37.53441,127.07604,37.5343124,127.0766482,,,,174699426,,,,
자양번영로,3차로,37.53699,127.0768,37.5373994,127.0769243,,,,37401581,30,4,,
자양번영로,3차로,37.53699,127.0768,37.5369192,127.0767797,,,,37401581,30,4,,
자양번영로12길,주거지 도로,37.53699,127.0768,37.5368802,127.0772711,,,,174699425,,,,
아차산로,2차로,37.541528,127.0970602,37.5413356,127.0965047,,,,37401796,,,,
아차산로,2차로,37.541528,127.0970602,37.5416502,127.0973809,,,,516647754,,,,
,,37.541528,127.0970602,37.5415723,127.0960552,,,,87646562,,,True,
아차산로69길,주거지 도로,37.5419704,127.0983701,37.5421079,127.0983466,,,,175320453,,,,
아차산로,2차로,37.5419704,127.0983701,37.5420019,127.0984635,,,,516647753,,,,
아차산로,2차로,37.5419704,127.0983701,37.5418122,127.0978814,,,,516647753,,,,
아차산로,2차로,37.5429604,127.1012901,37.5432704,127.1021986,,,,516647743,,,,
아차산로,2차로,37.5429604,127.1012901,37.5429042,127.1011309,,,,516647753,,,,
아차산로70길,주거지 도로,37.5429604,127.1012901,37.5427871,127.1013904,,,,516725210,,,,
,서비스 도로,37.5433356,127.1023769,37.5432348,127.1024736,,,parking_aisle,471845041,,,,
아차산로,2차로,37.5433356,127.1023769,37.5432704,127.1021986,,,,516647743,,,,
아차산로,2차로,37.5433356,127.1023769,37.5438907,127.1032505,,,,516647743,,,,
,서비스 도로,37.5438907,127.1032505,37.5435986,127.1036471,,,parking_aisle,471845020,,,,
아차산로,2차로,37.5438907,127.1032505,37.5448287,127.1040968,,,,516647743,,,,
아차산로,2차로,37.5438907,127.1032505,37.5433356,127.1023769,,,,516647743,,,,
워커힐로,주거지 도로,37.5426562,127.0942678,37.5426948,127.094317,,,,37402194,,,,
광나루로50길,주거지 도로,37.5426562,127.0942678,37.5426065,127.0941907,,,,175320414,,,,
광나루로,2차로,37.5426562,127.0942678,37.5415727,127.0953382,,,,908313109,,,True,
워커힐로,주거지 도로,37.54339,127.0964,37.5433081,127.0955659,,,,37402194,,,,
아차산로,주거지 도로,37.54339,127.0964,37.5417695,127.0973236,,,,175320441,,,,
워커힐로,주거지 도로,37.54339,127.0964,37.5439809,127.0972081,,,,516647752,,,,
천호대로140길,주거지 도로,37.5439809,127.0972081,37.5438476,127.0985941,,,,175320386,,,,
워커힐로,주거지 도로,37.5439809,127.0972081,37.5455088,127.0977724,,,,516647752,,,,
워커힐로,주거지 도로,37.5439809,127.0972081,37.54339,127.0964,,,,516647752,,,,
워커힐로,서비스 도로,37.5507467,127.1008372,37.5508566,127.1009439,,,,615539816,,,,
영화사로,주거지 도로,37.5507467,127.1008372,37.5516865,127.0999767,,,,238270668,,,,
워커힐로,주거지 도로,37.5507467,127.1008372,37.5476377,127.0983037,,,,615655610,,,,
,,37.5512969,127.101698,37.5512998,127.1009906,,,,238271045,,,,
워커힐로,서비스 도로,37.5512969,127.101698,37.5516869,127.1033154,,,,615539816,,,,
워커힐로,서비스 도로,37.5512969,127.101698,37.5508566,127.1009439,,,,615539816,,,,
,주거지 도로,37.5516869,127.1033154,37.5499982,127.1040747,,,,238271047,,,,
,,37.5516869,127.1033154,37.5526818,127.1034364,,,,241755011,,,,
워커힐로,서비스 도로,37.5516869,127.1033154,37.5518264,127.1046771,,,,615539816,,,,
워커힐로,서비스 도로,37.5516869,127.1033154,37.5512969,127.101698,,,,615539816,,,,
,서비스 도로,37.5518264,127.1046771,37.5509059,127.10598,,,parking_aisle,241755009,,,,
,,37.5518264,127.1046771,37.5526818,127.1034364,,,,241755012,,,,
워커힐로,서비스 도로,37.5518264,127.1046771,37.5533587,127.1078527,,,,615539816,,,,
워커힐로,서비스 도로,37.5518264,127.1046771,37.5516869,127.1033154,,,,615539816,,,,
,,37.5334048,127.0959047,37.5351526,127.097147,,yes,,"[87646570, 830734022]",,,True,
용마산로2길,주거지 도로,37.5549264,127.0884101,37.5550052,127.0891945,,,,381407761,,,,
용마산로,주도로,37.5549264,127.0884101,37.5562832,127.0881628,,,,944420338,,4,,
용마산로,주도로,37.5549264,127.0884101,37.5545276,127.0884808,,,,944420338,,4,,
용마산로,주도로,37.55941,127.08764,37.5596143,127.0876135,,,,516648933,,,,
용마산로,주도로,37.55941,127.08764,37.5588309,127.0877371,,,,516721534,,,,
긴고랑로,2차로,37.55941,127.08764,37.559747,127.0870334,,,,393712976,,,,
긴고랑로,주거지 도로,37.55941,127.08764,37.5590664,127.0880258,,,,516648939,,,,
용마산로10길,주거지 도로,37.56049,127.0875,37.5605295,127.0878603,,,,380760293,,,,
,주거지 도로,37.56049,127.0875,37.5604427,127.0870672,,,,380760294,,,,
용마산로,주도로,37.56049,127.0875,37.5608302,127.0874415,,,,516648933,,,,
용마산로,주도로,37.56049,127.0875,37.5596143,127.0876135,,,,516648933,,,,
용마산로14길,주거지 도로,37.56113,127.08739,37.5611983,127.088075,,,,380760292,,,,
용마산로,주도로,37.56113,127.08739,37.5611917,127.0873779,,,,516648933,,,,
용마산로,주도로,37.56113,127.08739,37.5608302,127.0874415,,,,516648933,,,,
능동로48길,주거지 도로,37.56205,127.08721,37.5619981,127.0867782,,,,380760278,,,,
용마산로16길,주거지 도로,37.56205,127.08721,37.5621276,127.0878949,,,,380760280,,,,
용마산로,주도로,37.56205,127.08721,37.562348,127.0871523,,,,516648933,,,,
용마산로,주도로,37.56205,127.08721,37.5617176,127.087275,,,,516648933,,,,
용마산로20길,주거지 도로,37.56267,127.08709,37.5627457,127.0877751,,,,380760299,,,,
용마산로,주도로,37.56267,127.08709,37.5635008,127.086939,,,,516648933,,,,
용마산로,주도로,37.56267,127.08709,37.562348,127.0871523,,,,516648933,,,,
용마산로,주도로,37.56443,127.08677,37.565138,127.0866562,,,,516648933,,,,
용마산로,주도로,37.56443,127.08677,37.5635008,127.086939,,,,516648933,,,,
용마산로21길,주거지 도로,37.56443,127.08677,37.5633862,127.0857439,,,,380722352,,,,
용마산로30길,주거지 도로,37.5680501,127.0861503,37.568658,127.0868626,,,,241752655,,,,
용마산로28길,주거지 도로,37.5680501,127.0861503,37.5678177,127.0869981,,,,380722353,,,,
용마산로,주도로,37.5680501,127.0861503,37.5683984,127.0861049,,,,516721538,,,,
용마산로,주도로,37.5680501,127.0861503,37.5680056,127.0861588,,,,516721538,,,,
동부간선도로,간선도로,37.5329677,127.0607844,37.5294263,127.0656539,,yes,,"[46709891, 46709876]",,"['3', '2']",True,
강변북로,간선도로,37.5329677,127.0607844,37.5320288,127.0637981,,,,770306762,,,True,
,,37.5324632,127.0619353,37.532424,127.0620763,,yes,,47072617,,,True,
,,37.5324632,127.0619353,37.532424,127.0620763,,,,47072618,,,True,
,,37.5349314,127.0602418,37.5349325,127.060312,,,,1040120477,,,,
,,37.5349314,127.0602418,37.535274,127.0602975,,,,47072614,,,True,
동일로,주도로,37.535274,127.0602975,37.5361616,127.060801,,,,47234010,,,True,
능동로3길,주거지 도로,37.535274,127.0602975,37.5352498,127.0603742,,,,129527351,,,,
,,37.5319677,127.058303,37.5326545,127.0588277,,yes,,47072617,,,True,
동일로,주도로,37.5319677,127.058303,37.5336467,127.0592421,,yes,,"[603067517, 603067519]",,"['3', '4']",True,
강변북로,간선도로,37.5320288,127.0637981,37.5318653,127.0643424,,,,770306762,,,True,
,,37.5318653,127.0643424,37.5312346,127.0665475,,,,"[976911313, 85960666, 468603164]",,,True,
강변북로,간선도로,37.5318653,127.0643424,37.5306412,127.069785,,,,770306762,,,True,
,,37.5328197,127.0625129,37.53327,127.0615716,,,,47234003,,,True,
,,37.5328197,127.0625129,37.533668,127.0597622,,,,47234023,,,True,
자양강변길,,37.53327,127.0615716,37.534087,127.0608263,,,,842101791,,,True,
능동로3다길,주거지 도로,37.5326217,127.0637163,37.5326465,127.0637481,,,,47234005,,,,
자양강변길,주거지 도로,37.5326217,127.0637163,37.5330241,127.0622654,,,,976911311,,,True,
뚝섬로24길,주거지 도로,37.5330241,127.0622654,37.5330848,127.0622931,,,,129527715,,,,
자양강변길,주거지 도로,37.5330241,127.0622654,37.53327,127.0615716,,,,976911311,,,True,
뚝섬로22길,주거지 도로,37.534087,127.0608263,37.5341012,127.0608804,,,,129528355,,,,
자양강변길,,37.534087,127.0608263,37.5349314,127.0602418,,,,129528654,,,True,
능동로3다길,주거지 도로,37.533875,127.0653821,37.5332067,127.0645064,,,,47234005,,,,
능동로3길,주거지 도로,37.533875,127.0653821,37.5337646,127.0657897,,,,129527350,,,,
능동로3길,주거지 도로,37.533875,127.0653821,37.5338904,127.0653322,,,,129527351,,,,
"['동일로', '영동대교북단고가차도']",주도로,37.5347627,127.0598664,37.5393636,127.0624104,,yes,,"[47234015, 86096527]",,,True,
,,37.5347627,127.0598664,37.5363818,127.0608887,,yes,,"[47234008, 47234009, 1038940014]",,,True,
동일로,주도로,37.5363818,127.0608887,37.537005,127.0612232,,,,218873822,,,True,
동일로,주도로,37.5395087,127.0625417,37.5401617,127.0629323,,,,520474628,,7,True,
동일로14길,생활도로,37.5395087,127.0625417,37.5394795,127.0626204,,,,603047392,,,,
동일로,주도로,37.5336467,127.0592421,37.5347627,127.0598664,,yes,,603067515,,,True,
,,37.5336467,127.0592421,37.533668,127.0597622,,yes,,"[47234017, 47234019]",,1,True,
,,37.5324016,127.063815,37.5328197,127.0625129,,,,47234023,,,True,
강변북로,간선도로,37.5324016,127.063815,37.5331142,127.0609824,,,,844484881,,4,True,
,,37.5322057,127.0628619,37.5320288,127.0637981,,,,47072618,,,True,
,,37.5322057,127.0628619,37.5302111,127.0659006,,yes,,"[1029189120, 202271440]",40,,True,
강변북로,간선도로,37.5300078,127.0720848,37.5282193,127.0775693,,,,770306762,,,True,
자양로,주도로,37.5287142,127.0883594,37.5304167,127.0870084,,yes,,"[59097498, 1193259451, 59140583]",60,3,True,
,,37.5287142,127.0883594,37.5292155,127.0880937,,,,59140588,,1,True,
자양로,주도로,37.528645,127.0882148,37.5274709,127.0891046,,yes,,59097520,,4,True,
강변북로,간선도로,37.5275919,127.0843358,37.5324016,127.063815,,,,844484881,,4,True,
자양로,주도로,37.5304167,127.0870084,37.5305782,127.0868893,,,,1193259449,60,4,True,
자양로,주도로,37.531789,127.0859751,37.5319156,127.0858778,,,,59140584,50,5,True,
자양로,주도로,37.5323466,127.0855466,37.5324785,127.0854452,,,,59140584,50,5,True,
,,37.5323466,127.0855466,37.5324026,127.0856688,,,,617513166,,,,
,,37.5323466,127.0855466,37.5322867,127.0854035,,,,617513166,,,,
,,37.533498,127.084851,37.5334544,127.084693,,,,1193259441,,,,
,,37.533498,127.084851,37.5335253,127.0849393,,,,1193259441,,,,
자양로,주도로,37.533498,127.084851,37.5341953,127.084553,,,,"[1193259443, 1193259437]",50,"['3', '4']",True,
,,37.5297594,127.0880176,37.5288174,127.0879391,,,,59140587,,1,True,
,,37.5297594,127.0880176,37.528999,127.086765,,,,1193259458,,1,True,
강변북로,간선도로,37.5284858,127.0880672,37.5275919,127.0843358,,,,844484881,,4,True,
,,37.5301114,127.0878773,37.530193,127.0875631,,,,59140589,,1,True,
,,37.5289436,127.089327,37.5301114,127.0878773,,yes,,"[59140593, 59140589]",,1,True,
,,37.5289436,127.089327,37.5292308,127.0899385,,yes,,59140595,,1,True,
강변북로,간선도로,37.5335369,127.0952195,37.5339604,127.0956592,,,,844484885,,,True,
강변북로,,37.5274288,127.0811753,37.5273147,127.0842525,,,,59140597,,,True,
강변북로,간선도로,37.5274288,127.0811753,37.5335369,127.0952195,,yes,,"[770306762, 59140596, 59140628]",,,True,
강변북로,,37.5273147,127.0842525,37.5276724,127.086388,,,,59140597,,,True,
강변북로,,37.5276724,127.086388,37.5283604,127.088124,,,,59140597,,,True,
,,37.5276724,127.086388,37.5280248,127.0885246,,yes,,"[174866921, 1029190030]",,1,True,
,,37.5298009,127.0885795,37.5301114,127.0878773,,,,844484882,,,True,
,,37.5298009,127.0885795,37.5297594,127.0880176,,,,59140598,,1,True,
,,37.528999,127.086765,37.5286473,127.0866924,,,,1193259456,,2,True,
,,37.5286473,127.0866924,37.5275919,127.0843358,,,,844484883,,1,True,
,,37.5286473,127.0866924,37.5283604,127.088124,,yes,,"[1039285432, 1193259457, 59140582]",,"['1', '2']",True,
,,37.5300912,127.0910533,37.5298009,127.0885795,,,,59140606,,,True,
강변북로,간선도로,37.5300912,127.0910533,37.5284858,127.0880672,,,,844484881,,4,True,
자양로,주도로,37.5303394,127.086902,37.528645,127.0882148,,yes,,"[59140585, 59140586, 1193259454]",,3,True,
자양강변길,주거지 도로,37.5303394,127.086902,37.5299564,127.0868888,,,,1193259459,,2,True,
자양로13길,주거지 도로,37.535948,127.0837207,37.5358959,127.0836495,,,,85960685,,,,
자양로,주도로,37.535948,127.0837207,37.5348861,127.0841291,,,,"[1193259435, 1193259438]",,"['3', '4']",True,
,,37.5374811,127.0993126,37.5369712,127.0985092,,,,87646580,,,True,
강변북로,간선도로,37.5374811,127.0993126,37.5339029,127.0952148,yes,,,"[830734017, 830734018, 975333467]",,,True,
강변북로,간선도로,37.5330555,127.094246,37.5300912,127.0910533,,,,830734018,,,True,
한강 자전거길,,37.5271369,127.0756809,37.527038,127.0768078,,,,596546874,,,,
,,37.5271369,127.0756809,37.5269354,127.0767681,,,,552615445,,,,
한강 자전거길,,37.5271369,127.0756809,37.5272121,127.0752171,,,,596546874,,,,
,,37.5269825,127.0773334,37.5268587,127.077292,,,,372587453,,,,
한강 자전거길,,37.5269825,127.0773334,37.5269994,127.0771797,,,,596546874,,,,
,,37.5269825,127.0773334,37.5271132,127.0772266,,,,85960680,,,,
한강 자전거길,,37.5269825,127.0773334,37.5267912,127.0801609,,,,596546874,,,,
,,37.5269684,127.0858962,37.5268609,127.0859071,,,,552615439,,,,
,,37.5269684,127.0858962,37.5273296,127.0859165,,,,552615439,,,,
한강 자전거길,,37.5269684,127.0858962,37.5269322,127.0844198,,,,596546874,,,,
한강 자전거길,,37.5269684,127.0858962,37.5273323,127.0875952,,,,596546874,,,,
강변북로,간선도로,37.538201,127.1001839,37.5374811,127.0993126,,,,"[981895236, 172203038]",,,True,
강변북로,간선도로,37.5398572,127.1026598,37.5411385,127.1043501,,,,830734020,,,True,
뚝섬로54길,주거지 도로,37.5295604,127.080044,37.5290361,127.0798209,,,,85960679,,,,
뚝섬로54길,주거지 도로,37.5295604,127.080044,37.5298151,127.0801773,,,,85960679,,,,
뚝섬로52라길,주거지 도로,37.5295604,127.080044,37.5294596,127.0803561,,,,172059003,30,1,True,
뚝섬로56길,주거지 도로,37.5293602,127.0827174,37.529709,127.0826641,,,,85960681,,,,
자양로3길,주거지 도로,37.5293602,127.0827174,37.5299323,127.0840396,,,,172058977,30,1,True,
뚝섬로56길,주거지 도로,37.5293602,127.0827174,37.5287012,127.0827995,,,,85960681,,,,
자양로3길,주거지 도로,37.5303819,127.0850429,37.5306761,127.0856877,,,,172058977,30,1,True,
뚝섬로58길,주거지 도로,37.5303819,127.0850429,37.5296726,127.0852185,,,,87646581,,1,True,
강변북로,간선도로,37.5434138,127.1070159,37.548703,127.1107493,,yes,,"[650930755, 172203037]",,,True,
강변북로,간선도로,37.5444893,127.1077193,37.5420651,127.1050696,,,,1212940498,,,True,
,,37.530498,127.0665073,37.5306389,127.0661298,,,,586051153,,,,
한강 자전거길,,37.530498,127.0665073,37.5294258,127.0660338,,,,367062779,,,,
"['뚝섬나들목', '한강 자전거길']",,37.530498,127.0665073,37.5316537,127.0672379,yes,,,"[367062779, 615884228]",,,,
,,37.530498,127.0665073,37.5304236,127.0668193,,,,586051153,,,,
뚝섬로36길,주거지 도로,37.5336507,127.0713338,37.5332843,127.0711738,,,,172058990,,,True,
뚝섬로34길,주거지 도로,37.5336507,127.0713338,37.5340285,127.0698221,,,,172058984,,,,
능동로,2차로,37.5353079,127.0683946,37.5340314,127.0678046,,,,218873821,,,True,
뚝섬로,2차로,37.5353079,127.0683946,37.5352596,127.068566,,,,218873826,,,,
뚝섬로,2차로,37.5353079,127.0683946,37.5353594,127.0682127,,,,516723481,,,,
자양강변길,주거지 도로,37.527783,127.080615,37.5279334,127.0797357,,,,85960683,30,1,True,
뚝섬로52마길,주거지 도로,37.527783,127.080615,37.5278219,127.0806375,,,,172058996,,,,
자양번영로4길,주거지 도로,37.531202,127.0772744,37.5311436,127.0776034,,,,85960678,,,,
자양번영로4길,주거지 도로,37.531202,127.0772744,37.5312536,127.0770012,,,,85960678,,,,
뚝섬로48길,주거지 도로,37.531202,127.0772744,37.5316352,127.0773917,,,,172058993,,,,
뚝섬로48길,주거지 도로,37.531202,127.0772744,37.5306344,127.0770957,,,,172058993,,,,
뚝섬로52길,주거지 도로,37.5293002,127.0783912,37.5295025,127.0784719,,,,85960677,30,2,,
뚝섬로52마길,주거지 도로,37.5293002,127.0783912,37.5292268,127.0788005,,,,172058999,30,,,
뚝섬로52길,주거지 도로,37.5293002,127.0783912,37.528842,127.0781349,,,,85960677,30,2,,
,주거지 도로,37.5305175,127.0713562,37.5305511,127.0713712,,,,174373350,,,,
자양강변길,주거지 도로,37.5305175,127.0713562,37.5309372,127.0699808,,,,85960683,30,1,True,
자양번영로4길,주거지 도로,37.5313264,127.0765933,37.5312686,127.0769203,,,,85960678,,,,
